Device-ID/User-ID,Timestamp,Reminder Type,Scheduled Time,Reminder Sent (Yes/No),Acknowledged (Yes/No),Unnamed: 6
D3331,2025-01-20 20:14:00.000000,Medication,10:00:00,Yes,Yes,
D3332,2025-01-22 03:35:00.000000,Exercise,15:00:00,No,No,
D3333,2025-01-08 02:17:00.000000,Exercise,09:00:00,Yes,Yes,
D3334,2025-01-29 04:23:00.000000,Appointment,12:00:00,Yes,Yes,
D3335,2025-01-27 12:32:00.000000,Appointment,07:00:00,No,No,
D3336,2025-01-24 22:46:00.000000,Appointment,15:00:00,Yes,Yes,
D3337,2025-01-26 05:48:00.000000,Medication,14:00:00,No,No,
D3338,2025-01-23 03:30:00.000000,Hydration,22:00:00,Yes,Yes,
D3339,2025-01-29 04:01:00.000000,Hydration,19:30:00,Yes,Yes,
D3340,2025-01-19 21:32:00.000000,Appointment,21:30:00,Yes,Yes,
D3341,2025-01-10 08:28:00.000000,Medication,06:00:00,Yes,Yes,
D3342,2025-01-27 20:54:00.000000,Medication,21:30:00,No,No,
D3343,2025-01-06 21:34:00.000000,Exercise,08:30:00,Yes,Yes,
D3344,2025-01-18 05:11:00.000000,Appointment,16:00:00,Yes,Yes,
D3345,2025-01-12 09:56:00.000000,Appointment,18:30:00,Yes,Yes,
D3346,2025-01-12 07:46:00.000000,Hydration,08:00:00,No,No,
D3347,2025-01-06 00:19:00.000000,Medication,22:00:00,Yes,Yes,
D3348,2025-01-22 10:47:00.000000,Hydration,18:30:00,No,No,
D3349,2025-01-11 18:05:00.000000,Exercise,07:30:00,No,No,
D3350,2025-01-19 00:45:00.000000,Appointment,22:30:00,No,No,
D3351,2025-01-19 22:31:00.000000,Appointment,17:30:00,Yes,Yes,
D3352,2025-01-10 06:53:00.000000,Appointment,14:30:00,No,No,
D3353,2025-01-20 06:28:00.000000,Hydration,15:30:00,No,No,
D3354,2025-01-11 05:00:00.000000,Medication,08:00:00,Yes,No,
D3355,2025-01-17 10:18:00.000000,Appointment,20:30:00,Yes,Yes,
D3356,2025-01-27 02:12:00.000000,Medication,09:00:00,No,No,
D3357,2025-01-13 16:44:00.000000,Exercise,14:00:00,Yes,Yes,
D3358,2025-01-04 18:54:00.000000,Appointment,17:30:00,Yes,Yes,
D3359,2025-01-20 20:46:00.000000,Exercise,16:30:00,Yes,Yes,
D3360,2025-01-21 14:28:00.000000,Exercise,22:30:00,No,No,
D3361,2025-01-14 15:56:00.000000,Appointment,12:30:00,Yes,No,
D3362,2025-01-11 11:36:00.000000,Exercise,19:00:00,Yes,Yes,
D3363,2025-01-04 19:52:00.000000,Exercise,11:30:00,No,No,
D3364,2025-01-08 11:40:00.000000,Hydration,14:00:00,Yes,Yes,
D3365,2025-01-13 23:35:00.000000,Appointment,21:30:00,No,No,
D3366,2025-01-29 09:39:00.000000,Hydration,07:30:00,No,No,
D3367,2025-01-26 21:57:00.000000,Exercise,22:30:00,No,No,
D3368,2025-01-06 02:33:00.000000,Medication,10:00:00,Yes,Yes,
D3369,2025-01-24 08:13:00.000000,Hydration,10:00:00,No,No,
D3370,2025-01-29 09:55:00.000000,Appointment,06:00:00,No,No,
D3371,2025-01-03 08:36:00.000000,Exercise,19:30:00,No,No,
D3372,2025-01-06 17:40:00.000000,Medication,19:00:00,No,No,
D3373,2025-01-19 01:29:00.000000,Medication,11:00:00,No,No,
D3374,2025-01-24 04:01:00.000000,Hydration,06:00:00,No,No,
D3375,2025-01-02 16:02:00.000000,Appointment,21:30:00,No,No,
D3376,2025-01-22 12:07:00.000000,Exercise,07:30:00,Yes,Yes,
D3377,2025-01-20 06:09:00.000000,Appointment,16:30:00,Yes,Yes,
D3378,2025-01-18 18:27:00.000000,Exercise,10:00:00,Yes,Yes,
D3379,2025-01-29 16:18:00.000000,Medication,14:30:00,Yes,Yes,
D3380,2025-01-03 08:38:00.000000,Exercise,16:30:00,No,No,
D3381,2025-01-16 19:54:00.000000,Appointment,18:00:00,No,No,
D3382,2025-01-25 05:57:00.000000,Medication,18:00:00,Yes,No,
D3383,2025-01-17 18:49:00.000000,Medication,13:30:00,No,No,
D3384,2025-01-10 10:46:00.000000,Medication,14:30:00,No,No,
D3385,2025-01-12 00:52:00.000000,Medication,11:30:00,Yes,Yes,
D3386,2025-01-23 16:37:00.000000,Hydration,21:30:00,Yes,No,
D3387,2025-01-26 00:03:00.000000,Appointment,12:30:00,Yes,Yes,
D3388,2025-01-11 01:50:00.000000,Appointment,12:30:00,No,No,
D3389,2025-01-25 21:35:00.000000,Hydration,15:30:00,Yes,Yes,
D3390,2025-01-19 15:29:00.000000,Medication,09:30:00,No,No,
D3391,2025-01-14 05:32:00.000000,Medication,22:30:00,No,No,
D3392,2025-01-25 18:11:00.000000,Appointment,10:30:00,No,No,
D3393,2025-01-18 19:39:00.000000,Medication,10:30:00,Yes,No,
D3394,2025-01-26 02:35:00.000000,Medication,12:00:00,Yes,Yes,
D3395,2025-01-10 16:46:00.000000,Hydration,06:30:00,Yes,Yes,
D3396,2025-01-30 20:10:00.000000,Hydration,06:00:00,No,No,
D3397,2025-01-04 12:25:00.000000,Exercise,16:30:00,No,No,
D3398,2025-01-20 17:54:00.000000,Appointment,18:00:00,No,No,
D3399,2025-01-25 22:14:00.000000,Hydration,11:30:00,No,No,
D3400,2025-01-26 02:51:00.000000,Appointment,12:30:00,Yes,Yes,
D3401,2025-01-14 16:50:00.000000,Hydration,16:30:00,Yes,No,
D3402,2025-01-20 04:32:00.000000,Exercise,13:00:00,Yes,Yes,
D3403,2025-01-04 16:48:00.000000,Medication,07:00:00,No,No,
D3404,2025-01-01 19:21:00.000000,Appointment,19:00:00,Yes,Yes,
D3405,2025-01-16 00:31:00.000000,Exercise,16:30:00,No,No,
D3406,2025-01-15 13:19:00.000000,Medication,22:30:00,No,No,
D3407,2025-01-04 19:45:00.000000,Medication,15:00:00,Yes,Yes,
D3408,2025-01-06 00:32:00.000000,Hydration,16:30:00,Yes,Yes,
D3409,2025-01-14 11:06:00.000000,Appointment,14:30:00,Yes,No,
D3410,2025-01-09 21:21:00.000000,Exercise,21:00:00,No,No,
D3411,2025-01-12 03:07:00.000000,Appointment,09:30:00,Yes,Yes,
D3412,2025-01-02 06:57:00.000000,Hydration,08:30:00,Yes,No,
D3413,2025-01-27 04:51:00.000000,Exercise,12:00:00,Yes,Yes,
D3414,2025-01-22 05:26:00.000000,Hydration,22:00:00,No,No,
D3415,2025-01-22 20:40:00.000000,Appointment,12:30:00,Yes,Yes,
D3416,2025-01-17 01:32:00.000000,Medication,18:30:00,Yes,Yes,
D3417,2025-01-17 23:55:00.000000,Appointment,16:00:00,No,No,
D3418,2025-01-19 09:55:00.000000,Appointment,19:00:00,No,No,
D3419,2025-01-13 10:37:00.000000,Hydration,21:30:00,Yes,Yes,
D3420,2025-01-12 09:20:00.000000,Medication,10:00:00,No,No,
D3421,2025-01-08 01:48:00.000000,Exercise,22:00:00,Yes,Yes,
D3422,2025-01-03 04:39:00.000000,Medication,09:00:00,Yes,No,
D3423,2025-01-09 08:30:00.000000,Exercise,16:00:00,Yes,Yes,
D3424,2025-01-24 13:06:00.000000,Hydration,08:00:00,No,No,
D3425,2025-01-29 23:36:00.000000,Appointment,08:00:00,No,No,
D3426,2025-01-14 00:26:00.000000,Medication,09:30:00,No,No,
D3427,2025-01-20 07:43:00.000000,Medication,17:00:00,Yes,Yes,
D3428,2025-01-01 12:54:00.000000,Hydration,09:00:00,No,No,
D3429,2025-01-12 01:20:00.000000,Exercise,11:30:00,No,No,
D3430,2025-01-01 05:01:00.000000,Appointment,07:30:00,No,No,
D3431,2025-01-05 03:42:00.000000,Appointment,16:30:00,No,No,
D3432,2025-01-16 19:13:00.000000,Exercise,09:00:00,Yes,Yes,
D3433,2025-01-13 05:45:00.000000,Hydration,17:00:00,Yes,Yes,
D3434,2025-01-12 20:13:00.000000,Appointment,10:00:00,Yes,Yes,
D3435,2025-01-07 12:38:00.000000,Hydration,21:30:00,No,No,
D3436,2025-01-28 07:16:00.000000,Appointment,22:00:00,No,No,
D3437,2025-01-15 07:23:00.000000,Hydration,16:30:00,No,No,
D3438,2025-01-23 09:44:00.000000,Medication,13:00:00,No,No,
D3439,2025-01-06 09:27:00.000000,Appointment,14:00:00,No,No,
D3440,2025-01-03 13:11:00.000000,Appointment,21:00:00,Yes,No,
D3441,2025-01-10 16:33:00.000000,Medication,16:30:00,Yes,No,
D3442,2025-01-14 23:55:00.000000,Hydration,18:30:00,No,No,
D3443,2025-01-09 10:05:00.000000,Medication,07:00:00,No,No,
D3444,2025-01-02 22:36:00.000000,Exercise,09:00:00,No,No,
D3445,2025-01-13 03:11:00.000000,Hydration,12:30:00,No,No,
D3446,2025-01-29 23:27:00.000000,Exercise,17:30:00,No,No,
D3447,2025-01-18 15:09:00.000000,Hydration,18:30:00,No,No,
D3448,2025-01-07 12:21:00.000000,Medication,13:00:00,No,No,
D3449,2025-01-03 15:26:00.000000,Hydration,12:00:00,Yes,Yes,
D3450,2025-01-08 23:12:00.000000,Hydration,06:30:00,Yes,Yes,
D3451,2025-01-07 10:04:00.000000,Hydration,16:30:00,No,No,
D3452,2025-01-27 13:19:00.000000,Appointment,12:00:00,Yes,Yes,
D3453,2025-01-23 20:09:00.000000,Hydration,15:30:00,Yes,Yes,
D3454,2025-01-23 23:40:00.000000,Exercise,20:30:00,Yes,Yes,
D3455,2025-01-16 08:07:00.000000,Medication,06:00:00,Yes,No,
D3456,2025-01-03 02:08:00.000000,Exercise,09:00:00,Yes,Yes,
D3457,2025-01-17 20:46:00.000000,Hydration,15:00:00,Yes,Yes,
D3458,2025-01-14 00:02:00.000000,Hydration,22:30:00,Yes,Yes,
D3459,2025-01-14 02:37:00.000000,Appointment,13:30:00,No,No,
D3460,2025-01-29 01:34:00.000000,Medication,14:30:00,Yes,Yes,
D3461,2025-01-02 03:06:00.000000,Medication,19:00:00,Yes,Yes,
D3462,2025-01-21 10:35:00.000000,Exercise,12:00:00,No,No,
D3463,2025-01-05 11:53:00.000000,Appointment,14:30:00,No,No,
D3464,2025-01-16 21:57:00.000000,Exercise,17:00:00,No,No,
D3465,2025-01-03 09:47:00.000000,Hydration,11:30:00,Yes,Yes,
D3466,2025-01-06 06:45:00.000000,Medication,09:00:00,Yes,Yes,
D3467,2025-01-13 08:03:00.000000,Hydration,13:30:00,No,No,
D3468,2025-01-09 08:37:00.000000,Appointment,15:30:00,No,No,
D3469,2025-01-25 06:43:00.000000,Appointment,08:00:00,No,No,
D3470,2025-01-12 10:34:00.000000,Medication,10:00:00,No,No,
D3471,2025-01-24 05:50:00.000000,Exercise,16:30:00,Yes,Yes,
D3472,2025-01-04 10:53:00.000000,Medication,11:30:00,No,No,
D3473,2025-01-28 12:51:00.000000,Hydration,09:00:00,Yes,No,
D3474,2025-01-01 04:54:00.000000,Medication,18:00:00,Yes,Yes,
D3475,2025-01-08 22:25:00.000000,Appointment,17:30:00,Yes,Yes,
D3476,2025-01-11 03:33:00.000000,Medication,10:30:00,No,No,
D3477,2025-01-21 12:15:00.000000,Medication,06:00:00,Yes,Yes,
D3478,2025-01-12 04:49:00.000000,Exercise,06:30:00,Yes,No,
D3479,2025-01-07 06:27:00.000000,Medication,07:30:00,No,No,
D3480,2025-01-18 00:18:00.000000,Hydration,18:00:00,No,No,
D3481,2025-01-01 11:00:00.000000,Hydration,06:00:00,No,No,
D3482,2025-01-04 02:51:00.000000,Exercise,06:30:00,Yes,Yes,
D3483,2025-01-09 00:33:00.000000,Hydration,11:00:00,No,No,
D3484,2025-01-30 18:43:00.000000,Exercise,11:00:00,Yes,Yes,
D3485,2025-01-11 05:15:00.000000,Medication,15:30:00,Yes,Yes,
D3486,2025-01-15 06:21:00.000000,Appointment,15:00:00,Yes,Yes,
D3487,2025-01-26 06:12:00.000000,Medication,13:30:00,Yes,Yes,
D3488,2025-01-24 23:02:00.000000,Exercise,12:30:00,Yes,Yes,
D3489,2025-01-28 19:54:00.000000,Exercise,08:30:00,No,No,
D3490,2025-01-27 22:03:00.000000,Hydration,19:30:00,Yes,Yes,
D3491,2025-01-19 21:52:00.000000,Appointment,07:30:00,Yes,Yes,
D3492,2025-01-02 09:11:00.000000,Medication,08:00:00,Yes,Yes,
D3493,2025-01-12 14:11:00.000000,Hydration,20:00:00,Yes,No,
D3494,2025-01-07 04:43:00.000000,Appointment,16:00:00,No,No,
D3495,2025-01-27 02:13:00.000000,Exercise,06:00:00,No,No,
D3496,2025-01-11 18:03:00.000000,Medication,12:30:00,Yes,Yes,
D3497,2025-01-21 05:27:00.000000,Appointment,13:30:00,No,No,
D3498,2025-01-25 01:48:00.000000,Medication,16:30:00,No,No,
D3499,2025-01-08 14:45:00.000000,Exercise,22:00:00,No,No,
D3500,2025-01-22 12:00:00.000000,Exercise,19:30:00,No,No,
D3501,2025-01-15 04:25:00.000000,Appointment,16:30:00,No,No,
D3502,2025-01-03 20:43:00.000000,Appointment,10:00:00,No,No,
D3503,2025-01-08 04:13:00.000000,Appointment,15:00:00,No,No,
D3504,2025-01-28 03:02:00.000000,Appointment,15:00:00,No,No,
D3505,2025-01-24 03:15:00.000000,Appointment,06:00:00,Yes,Yes,
D3506,2025-01-01 05:46:00.000000,Appointment,18:00:00,No,No,
D3507,2025-01-01 12:13:00.000000,Hydration,10:30:00,Yes,Yes,
D3508,2025-01-22 09:03:00.000000,Medication,06:30:00,Yes,Yes,
D3509,2025-01-30 09:05:00.000000,Medication,13:30:00,No,No,
D3510,2025-01-20 02:33:00.000000,Hydration,21:30:00,Yes,Yes,
D3511,2025-01-19 05:24:00.000000,Medication,06:30:00,Yes,Yes,
D3512,2025-01-07 17:10:00.000000,Hydration,09:00:00,No,No,
D3513,2025-01-28 21:00:00.000000,Appointment,09:00:00,Yes,Yes,
D3514,2025-01-21 08:33:00.000000,Hydration,20:00:00,No,No,
D3515,2025-01-04 01:24:00.000000,Hydration,14:00:00,Yes,Yes,
D3516,2025-01-02 05:34:00.000000,Hydration,22:00:00,No,No,
D3517,2025-01-30 15:22:00.000000,Exercise,12:00:00,No,No,
D3518,2025-01-09 15:36:00.000000,Hydration,17:30:00,No,No,
D3519,2025-01-11 09:19:00.000000,Hydration,22:30:00,No,No,
D3520,2025-01-09 03:02:00.000000,Medication,14:30:00,No,No,
D3521,2025-01-25 10:50:00.000000,Exercise,14:30:00,No,No,
D3522,2025-01-05 06:47:00.000000,Hydration,18:30:00,Yes,Yes,
D3523,2025-01-16 13:57:00.000000,Medication,12:30:00,Yes,Yes,
D3524,2025-01-09 00:33:00.000000,Exercise,22:00:00,Yes,Yes,
D3525,2025-01-19 00:04:00.000000,Exercise,19:00:00,Yes,No,
D3526,2025-01-26 15:14:00.000000,Exercise,09:30:00,Yes,No,
D3527,2025-01-27 20:27:00.000000,Appointment,07:00:00,No,No,
D3528,2025-01-02 09:49:00.000000,Appointment,21:00:00,No,No,
D3529,2025-01-07 13:19:00.000000,Appointment,15:30:00,No,No,
D3530,2025-01-12 14:44:00.000000,Exercise,06:30:00,Yes,Yes,
D3531,2025-01-15 00:31:00.000000,Exercise,07:00:00,Yes,Yes,
D3532,2025-01-30 07:18:00.000000,Exercise,18:30:00,No,No,
D3533,2025-01-01 23:10:00.000000,Appointment,15:00:00,Yes,Yes,
D3534,2025-01-17 14:56:00.000000,Appointment,09:00:00,No,No,
D3535,2025-01-27 18:37:00.000000,Appointment,22:30:00,Yes,Yes,
D3536,2025-01-24 21:39:00.000000,Medication,12:00:00,Yes,Yes,
D3537,2025-01-24 05:20:00.000000,Medication,14:30:00,Yes,Yes,
D3538,2025-01-05 11:09:00.000000,Appointment,07:30:00,Yes,Yes,
D3539,2025-01-17 00:40:00.000000,Appointment,17:00:00,Yes,Yes,
D3540,2025-01-24 17:01:00.000000,Hydration,18:30:00,Yes,Yes,
D3541,2025-01-04 20:21:00.000000,Medication,22:00:00,Yes,Yes,
D3542,2025-01-28 09:21:00.000000,Hydration,22:30:00,No,No,
D3543,2025-01-22 20:19:00.000000,Medication,18:30:00,No,No,
D3544,2025-01-10 09:02:00.000000,Appointment,20:30:00,No,No,
D3545,2025-01-26 09:37:00.000000,Medication,10:30:00,No,No,
D3546,2025-01-22 05:31:00.000000,Medication,06:00:00,Yes,Yes,
D3547,2025-01-19 01:01:00.000000,Medication,17:00:00,No,No,
D3548,2025-01-08 18:35:00.000000,Appointment,06:00:00,Yes,Yes,
D3549,2025-01-21 02:39:00.000000,Exercise,20:00:00,Yes,Yes,
D3550,2025-01-06 17:12:00.000000,Medication,16:00:00,No,No,
D3551,2025-01-20 05:07:00.000000,Appointment,21:30:00,No,No,
D3552,2025-01-27 12:14:00.000000,Hydration,09:30:00,No,No,
D3553,2025-01-11 10:18:00.000000,Appointment,22:00:00,Yes,Yes,
D3554,2025-01-29 05:12:00.000000,Medication,17:00:00,Yes,Yes,
D3555,2025-01-29 13:49:00.000000,Medication,20:30:00,Yes,No,
D3556,2025-01-10 20:16:00.000000,Hydration,21:00:00,No,No,
D3557,2025-01-04 22:43:00.000000,Appointment,13:30:00,No,No,
D3558,2025-01-13 17:29:00.000000,Hydration,08:30:00,Yes,Yes,
D3559,2025-01-28 14:36:00.000000,Appointment,09:30:00,Yes,No,
D3560,2025-01-05 13:40:00.000000,Hydration,10:00:00,Yes,No,
D3561,2025-01-12 15:56:00.000000,Hydration,09:30:00,Yes,Yes,
D3562,2025-01-02 20:47:00.000000,Hydration,06:00:00,No,No,
D3563,2025-01-12 00:48:00.000000,Hydration,13:30:00,Yes,Yes,
D3564,2025-01-24 19:50:00.000000,Hydration,14:00:00,No,No,
D3565,2025-01-21 14:06:00.000000,Appointment,09:30:00,Yes,Yes,
D3566,2025-01-26 11:46:00.000000,Appointment,07:30:00,Yes,No,
D3567,2025-01-28 05:08:00.000000,Hydration,06:00:00,No,No,
D3568,2025-01-22 17:45:00.000000,Appointment,11:30:00,No,No,
D3569,2025-01-25 17:01:00.000000,Exercise,16:30:00,No,No,
D3570,2025-01-02 17:47:00.000000,Appointment,20:30:00,Yes,No,
D3571,2025-01-01 16:24:00.000000,Appointment,22:00:00,No,No,
D3572,2025-01-20 20:25:00.000000,Medication,12:00:00,No,No,
D3573,2025-01-05 13:39:00.000000,Medication,08:30:00,Yes,Yes,
D3574,2025-01-09 08:42:00.000000,Medication,14:00:00,Yes,No,
D3575,2025-01-06 11:30:00.000000,Appointment,17:00:00,Yes,Yes,
D3576,2025-01-25 09:21:00.000000,Medication,14:30:00,Yes,Yes,
D3577,2025-01-30 13:05:00.000000,Hydration,18:30:00,Yes,Yes,
D3578,2025-01-28 07:15:00.000000,Appointment,14:30:00,No,No,
D3579,2025-01-02 22:01:00.000000,Medication,06:30:00,Yes,No,
D3580,2025-01-24 15:19:00.000000,Hydration,10:30:00,No,No,
D3581,2025-01-25 11:54:00.000000,Medication,12:30:00,Yes,Yes,
D3582,2025-01-16 20:08:00.000000,Appointment,22:30:00,No,No,
D3583,2025-01-28 22:16:00.000000,Exercise,09:00:00,No,No,
D3584,2025-01-27 06:12:00.000000,Appointment,13:30:00,No,No,
D3585,2025-01-28 18:25:00.000000,Exercise,09:00:00,No,No,
D3586,2025-01-19 07:27:00.000000,Medication,11:30:00,Yes,No,
D3587,2025-01-30 05:29:00.000000,Exercise,22:00:00,Yes,Yes,
D3588,2025-01-02 13:01:00.000000,Medication,16:30:00,No,No,
D3589,2025-01-11 08:52:00.000000,Medication,16:00:00,No,No,
D3590,2025-01-04 19:39:00.000000,Medication,06:00:00,Yes,Yes,
D3591,2025-01-10 10:30:00.000000,Appointment,14:00:00,No,No,
D3592,2025-01-01 04:08:00.000000,Hydration,09:30:00,No,No,
D3593,2025-01-12 12:22:00.000000,Medication,16:30:00,Yes,Yes,
D3594,2025-01-07 22:42:00.000000,Hydration,09:00:00,No,No,
D3595,2025-01-19 12:27:00.000000,Medication,06:00:00,No,No,
D3596,2025-01-26 04:33:00.000000,Hydration,21:30:00,No,No,
D3597,2025-01-10 02:45:00.000000,Medication,11:30:00,No,No,
D3598,2025-01-05 16:51:00.000000,Appointment,10:00:00,No,No,
D3599,2025-01-30 15:31:00.000000,Medication,18:00:00,Yes,Yes,
D3600,2025-01-30 13:46:00.000000,Medication,17:00:00,Yes,Yes,
D3601,2025-01-25 16:18:00.000000,Medication,21:30:00,Yes,Yes,
D3602,2025-01-28 16:11:00.000000,Exercise,22:30:00,No,No,
D3603,2025-01-25 17:33:00.000000,Appointment,09:00:00,No,No,
D3604,2025-01-22 09:56:00.000000,Appointment,16:30:00,Yes,Yes,
D3605,2025-01-02 16:21:00.000000,Appointment,17:00:00,Yes,Yes,
D3606,2025-01-16 08:47:00.000000,Exercise,14:30:00,No,No,
D3607,2025-01-13 06:57:00.000000,Exercise,16:00:00,Yes,No,
D3608,2025-01-11 00:37:00.000000,Hydration,20:00:00,No,No,
D3609,2025-01-01 21:47:00.000000,Appointment,15:00:00,Yes,Yes,
D3610,2025-01-12 15:24:00.000000,Medication,06:30:00,No,No,
D3611,2025-01-13 14:31:00.000000,Hydration,16:00:00,Yes,Yes,
D3612,2025-01-24 12:41:00.000000,Hydration,16:00:00,No,No,
D3613,2025-01-29 11:39:00.000000,Appointment,22:30:00,No,No,
D3614,2025-01-24 17:53:00.000000,Medication,13:00:00,Yes,Yes,
D3615,2025-01-21 19:09:00.000000,Appointment,08:00:00,Yes,Yes,
D3616,2025-01-30 09:19:00.000000,Medication,07:00:00,Yes,Yes,
D3617,2025-01-30 01:30:00.000000,Hydration,09:30:00,Yes,Yes,
D3618,2025-01-04 09:21:00.000000,Exercise,20:30:00,No,No,
D3619,2025-01-04 15:23:00.000000,Medication,19:00:00,Yes,No,
D3620,2025-01-11 00:29:00.000000,Hydration,20:30:00,Yes,Yes,
D3621,2025-01-25 23:05:00.000000,Medication,19:30:00,No,No,
D3622,2025-01-26 20:27:00.000000,Exercise,21:30:00,Yes,No,
D3623,2025-01-24 21:51:00.000000,Medication,13:30:00,Yes,Yes,
D3624,2025-01-27 10:25:00.000000,Exercise,18:00:00,No,No,
D3625,2025-01-03 18:35:00.000000,Appointment,17:30:00,No,No,
D3626,2025-01-26 22:30:00.000000,Hydration,09:00:00,Yes,Yes,
D3627,2025-01-22 18:10:00.000000,Medication,18:00:00,No,No,
D3628,2025-01-06 21:16:00.000000,Medication,22:00:00,No,No,
D3629,2025-01-20 20:54:00.000000,Appointment,17:30:00,No,No,
D3630,2025-01-07 02:49:00.000000,Hydration,10:30:00,Yes,Yes,
D3631,2025-01-28 05:08:00.000000,Hydration,21:00:00,Yes,No,
D3632,2025-01-06 17:56:00.000000,Exercise,16:00:00,Yes,Yes,
D3633,2025-01-04 11:38:00.000000,Medication,21:00:00,No,No,
D3634,2025-01-13 13:00:00.000000,Hydration,12:00:00,No,No,
D3635,2025-01-28 22:49:00.000000,Hydration,14:30:00,No,No,
D3636,2025-01-05 12:16:00.000000,Hydration,06:30:00,No,No,
D3637,2025-01-25 21:44:00.000000,Exercise,07:30:00,Yes,Yes,
D3638,2025-01-09 07:15:00.000000,Medication,07:30:00,No,No,
D3639,2025-01-01 14:58:00.000000,Medication,21:30:00,Yes,Yes,
D3640,2025-01-02 15:40:00.000000,Hydration,13:30:00,No,No,
D3641,2025-01-28 13:48:00.000000,Exercise,08:30:00,No,No,
D3642,2025-01-12 04:37:00.000000,Appointment,10:30:00,No,No,
D3643,2025-01-12 01:58:00.000000,Medication,20:00:00,No,No,
D3644,2025-01-16 08:27:00.000000,Exercise,14:30:00,No,No,
D3645,2025-01-02 18:27:00.000000,Exercise,10:30:00,No,No,
D3646,2025-01-02 20:53:00.000000,Hydration,17:00:00,No,No,
D3647,2025-01-27 09:28:00.000000,Appointment,12:30:00,Yes,Yes,
D3648,2025-01-17 16:54:00.000000,Medication,18:00:00,Yes,Yes,
D3649,2025-01-06 08:31:00.000000,Exercise,16:30:00,Yes,No,
D3650,2025-01-06 00:33:00.000000,Medication,12:00:00,No,No,
D3651,2025-01-12 22:18:00.000000,Exercise,15:30:00,No,No,
D3652,2025-01-20 21:25:00.000000,Hydration,07:30:00,Yes,Yes,
D3653,2025-01-22 21:12:00.000000,Hydration,12:00:00,No,No,
D3654,2025-01-25 06:34:00.000000,Exercise,09:30:00,Yes,Yes,
D3655,2025-01-27 22:54:00.000000,Exercise,08:00:00,No,No,
D3656,2025-01-10 09:28:00.000000,Hydration,22:00:00,Yes,Yes,
D3657,2025-01-04 13:47:00.000000,Hydration,17:30:00,No,No,
D3658,2025-01-25 06:57:00.000000,Appointment,18:30:00,Yes,Yes,
D3659,2025-01-18 07:39:00.000000,Hydration,11:00:00,Yes,Yes,
D3660,2025-01-16 03:57:00.000000,Exercise,12:30:00,Yes,No,
D3661,2025-01-27 21:43:00.000000,Medication,19:30:00,Yes,Yes,
D3662,2025-01-19 20:50:00.000000,Hydration,20:00:00,Yes,Yes,
D3663,2025-01-19 18:07:00.000000,Hydration,22:30:00,No,No,
D3664,2025-01-28 21:16:00.000000,Medication,13:30:00,Yes,Yes,
D3665,2025-01-04 07:24:00.000000,Appointment,09:30:00,Yes,Yes,
D3666,2025-01-27 08:20:00.000000,Hydration,16:00:00,No,No,
D3667,2025-01-01 19:42:00.000000,Exercise,19:30:00,No,No,
D3668,2025-01-20 11:05:00.000000,Hydration,07:00:00,No,No,
D3669,2025-01-17 10:55:00.000000,Appointment,17:30:00,No,No,
D3670,2025-01-05 20:56:00.000000,Hydration,07:30:00,No,No,
D3671,2025-01-17 03:09:00.000000,Exercise,10:30:00,Yes,Yes,
D3672,2025-01-21 16:39:00.000000,Hydration,08:00:00,Yes,Yes,
D3673,2025-01-28 10:43:00.000000,Appointment,22:30:00,Yes,Yes,
D3674,2025-01-03 08:11:00.000000,Appointment,09:00:00,Yes,Yes,
D3675,2025-01-24 01:47:00.000000,Appointment,07:00:00,No,No,
D3676,2025-01-15 10:59:00.000000,Appointment,15:00:00,Yes,Yes,
D3677,2025-01-22 10:55:00.000000,Medication,09:00:00,No,No,
D3678,2025-01-02 21:14:00.000000,Hydration,19:30:00,Yes,Yes,
D3679,2025-01-08 09:08:00.000000,Appointment,16:00:00,No,No,
D3680,2025-01-04 21:23:00.000000,Exercise,19:00:00,Yes,Yes,
D3681,2025-01-05 10:52:00.000000,Medication,10:30:00,Yes,Yes,
D3682,2025-01-13 15:09:00.000000,Hydration,19:30:00,Yes,No,
D3683,2025-01-10 10:30:00.000000,Hydration,22:00:00,Yes,Yes,
D3684,2025-01-24 04:40:00.000000,Appointment,14:30:00,Yes,Yes,
D3685,2025-01-02 04:26:00.000000,Appointment,15:00:00,Yes,Yes,
D3686,2025-01-16 20:36:00.000000,Medication,13:30:00,No,No,
D3687,2025-01-29 05:32:00.000000,Exercise,22:00:00,Yes,Yes,
D3688,2025-01-07 08:53:00.000000,Hydration,14:30:00,Yes,Yes,
D3689,2025-01-06 09:00:00.000000,Exercise,07:00:00,No,No,
D3690,2025-01-25 14:28:00.000000,Exercise,07:00:00,Yes,Yes,
D3691,2025-01-24 20:09:00.000000,Appointment,21:00:00,No,No,
D3692,2025-01-20 01:28:00.000000,Appointment,20:00:00,No,No,
D3693,2025-01-29 18:50:00.000000,Medication,08:30:00,Yes,Yes,
D3694,2025-01-13 15:40:00.000000,Hydration,15:30:00,Yes,No,
D3695,2025-01-25 20:27:00.000000,Hydration,06:30:00,Yes,Yes,
D3696,2025-01-12 13:57:00.000000,Medication,16:00:00,No,No,
D3697,2025-01-14 10:43:00.000000,Appointment,15:30:00,Yes,Yes,
D3698,2025-01-05 03:47:00.000000,Medication,21:00:00,Yes,Yes,
D3699,2025-01-29 18:55:00.000000,Medication,11:00:00,Yes,No,
D3700,2025-01-28 09:40:00.000000,Medication,06:30:00,Yes,No,
